ProtID,experiment,Cell.membrane,Cytoplasm,Endoplasmic.reticulum,Extracellular,Golgi.apparatus,Lysosome/Vacuole,Mitochondrion,Nucleus,Peroxisome,Plastid
Sequence_1,randomly generated,0.0577000007033348,0.5733000040054321,0.1407999992370605,0.6201000213623047,0.1894000023603439,0.0232999995350837,0.5414999723434448,0.4097999930381775,0.1062999963760376,0.0031999999191612
Sequence_2,randomly generated,0.1333999931812286,0.4433000087738037,0.1665000021457672,0.1352999955415725,0.0680999979376792,0.1115000024437904,0.3747000098228454,0.4435999989509582,0.1422999948263168,0.0054999999701976
Sequence_3,randomly generated,0.0372000001370906,0.6262000203132629,0.2031999975442886,0.4142999947071075,0.0746999979019165,0.0207000002264976,0.3583000004291534,0.4447000026702881,0.036200001835823,0.001300000003539
Sequence_4,randomly generated,0.1305000036954879,0.5389000177383423,0.0873000025749206,0.3339000046253204,0.0711999982595443,0.0264999996870756,0.599399983882904,0.3605999946594238,0.0581000000238418,0.0078999996185302
Sequence_5,randomly generated,0.1772000044584274,0.296999990940094,0.1079000011086463,0.6295999884605408,0.209099993109703,0.1386999934911728,0.4282000064849853,0.3763999938964844,0.0542000010609626,0.0055999998003244
Sequence_6,randomly generated,0.272599995136261,0.2470999956130981,0.0869000032544136,0.1790000051259994,0.0450000017881393,0.0592000000178813,0.399399995803833,0.6674000024795532,0.0108000002801418,0.0362999998033046
Sequence_7,randomly generated,0.2518999874591827,0.5031999945640564,0.0828000009059906,0.2272000014781952,0.0564000010490417,0.0304000005125999,0.3919000029563904,0.7046999931335449,0.008899999782443,0.0236000008881092
Sequence_8,randomly generated,0.1491000056266784,0.4282000064849853,0.3138000071048736,0.0692000016570091,0.1112999990582466,0.0986000001430511,0.6207000017166138,0.5353000164031982,0.0028999999631196,0.0086000002920627
Sequence_9,randomly generated,0.1307999938726425,0.5690000057220459,0.093699999153614,0.1650000065565109,0.063799999654293,0.0280000008642673,0.6164000034332275,0.4417999982833862,0.0028999999631196,0.0023000000510364
Sequence_10,randomly generated,0.1266999989748001,0.5550000071525574,0.062899999320507,0.4129000008106231,0.0864999964833259,0.1075000017881393,0.1125999987125396,0.8192999958992004,0.0303000006824731,0.0001999999949475
Sequence_11,randomly generated,0.1683000028133392,0.6761000156402588,0.0577000007033348,0.300599992275238,0.1450999975204467,0.0498999990522861,0.2669000029563904,0.4203000068664551,0.0230999998748302,0.0772000029683113
Sequence_12,randomly generated,0.0986000001430511,0.5159000158309937,0.0204000007361173,0.1650999933481216,0.0156999994069337,0.0522000007331371,0.6399999856948853,0.7498000264167786,0.0063000000081956,0.0044999998062849
Sequence_13,randomly generated,0.3219000101089477,0.2225999981164932,0.6570000052452087,0.277999997138977,0.5827000141143799,0.506600022315979,0.3637000024318695,0.097800001502037,0.0450999997556209,0.046799998730421
Sequence_14,randomly generated,0.1055999994277954,0.7419000267982483,0.1137000024318695,0.4368000030517578,0.2217999994754791,0.1601999998092651,0.6119999885559082,0.3698000013828277,0.0181000009179115,0.0120000001043081
Sequence_15,randomly generated,0.2782999873161316,0.4602000117301941,0.2876999974250793,0.2196999937295913,0.2840000092983246,0.1225000023841857,0.555400013923645,0.3244999945163727,0.0071000000461936,0.0071000000461936
Sequence_16,randomly generated,0.1084999963641166,0.4677000045776367,0.0662999972701072,0.096400000154972,0.0693999975919723,0.0860000029206276,0.4776999950408935,0.4636000096797943,0.0644000023603439,0.0087999999523162
Sequence_17,randomly generated,0.1142000034451484,0.6269999742507935,0.1988999992609024,0.2397000044584274,0.0236000008881092,0.0182000007480382,0.4510000050067901,0.6901999711990356,0.0161000005900859,0.008899999782443
Sequence_18,randomly generated,0.1591999977827072,0.5388000011444092,0.2820999920368194,0.2070000022649765,0.1365000009536743,0.0890000015497207,0.1956000030040741,0.5569000244140625,0.0432000011205673,0.0054000001400709
Sequence_19,randomly generated,0.1238000020384788,0.5022000074386597,0.1356000006198883,0.2800999879837036,0.0866999998688697,0.0758000016212463,0.373199999332428,0.4151000082492828,0.1803999990224838,0.0186000000685453
Sequence_20,randomly generated,0.1391000002622604,0.5392000079154968,0.2912999987602234,0.2843999862670898,0.1489000022411346,0.0562999993562698,0.3450999855995178,0.4596000015735626,0.002600000007078,0.0377999991178512
Sequence_21,randomly generated,0.1608999967575073,0.5315999984741211,0.148399993777275,0.4612999856472015,0.0513999983668327,0.0513000003993511,0.4629999995231628,0.6236000061035156,0.0076000001281499,0.0005000000237487
Sequence_22,randomly generated,0.0458000004291534,0.504800021648407,0.1375000029802322,0.3677999973297119,0.1324000060558319,0.0447999984025955,0.5674999952316284,0.7421000003814697,0.0228000003844499,0.0024000001139938
Sequence_23,randomly generated,0.1033999994397163,0.5893999934196472,0.0773999989032745,0.0531999990344047,0.0500999987125396,0.0340000018477439,0.2994999885559082,0.5521000027656555,0.0335999988019466,0.0057000000961124
Sequence_24,randomly generated,0.09009999781847,0.4287999868392944,0.1999000012874603,0.2870999872684479,0.1222999989986419,0.0428000018000602,0.3188000023365021,0.5508000254631042,0.0043000001460313,0.0063000000081956
Sequence_25,randomly generated,0.321399986743927,0.3680999875068664,0.3982000052928924,0.4803000092506408,0.1528999954462051,0.2334000021219253,0.1310999989509582,0.1870000064373016,0.0320999994874,0.0406000018119812
Sequence_26,randomly generated,0.1233000010251998,0.6152999997138977,0.1953999996185302,0.4679999947547912,0.0821999981999397,0.0414000004529953,0.6434000134468079,0.5001999735832214,0.0041999998502433,0.0012000000569969
Sequence_27,randomly generated,0.1345999985933303,0.5260999798774719,0.2542000114917755,0.3767000138759613,0.2363999933004379,0.2484000027179718,0.6000999808311462,0.4478999972343445,0.0441999994218349,0.0370000004768371
Sequence_28,randomly generated,0.2349999994039535,0.5990999937057495,0.223700001835823,0.356000006198883,0.2463999986648559,0.1136000007390976,0.3025999963283539,0.4025999903678894,0.0154999997466802,0.0052999998442828
Sequence_29,randomly generated,0.1611000001430511,0.3111999928951263,0.1455000042915344,0.4912000000476837,0.1853999942541122,0.0795999988913536,0.2870000004768371,0.300599992275238,0.2567999958992004,0.0258000008761882
Sequence_30,randomly generated,0.1039000004529953,0.3943000137805938,0.13230000436306,0.0991000011563301,0.0372000001370906,0.0590000003576278,0.3142000138759613,0.7411999702453613,0.0041000000201165,0.0062000001780688
Sequence_31,randomly generated,0.0324999988079071,0.3939999938011169,0.1704999953508377,0.3341000080108642,0.121799997985363,0.1770000010728836,0.3380999863147735,0.7620999813079834,0.2016000002622604,0.0188999995589256
Sequence_32,randomly generated,0.1784999966621399,0.4957000017166137,0.1343999952077865,0.2216999977827072,0.0423000007867813,0.0662999972701072,0.5946000218391418,0.3912000060081482,0.0980999991297721,0.0040000001899898
Sequence_33,randomly generated,0.0798000022768974,0.5181999802589417,0.2976999878883362,0.0593999996781349,0.0577999986708164,0.1152999997138977,0.5065000057220459,0.5666999816894531,0.0289999991655349,0.0046000001020729
Sequence_34,randomly generated,0.0344999991357326,0.5866000056266785,0.0570000000298023,0.1376000046730041,0.0573999993503093,0.1512999981641769,0.1045000031590461,0.7402999997138977,0.0239000003784894,0.006000000052154
Sequence_35,randomly generated,0.1325999945402145,0.453000009059906,0.3749000132083893,0.4408000111579895,0.170300006866455,0.1627999991178512,0.4738000035285949,0.2630999982357025,0.0256999991834163,0.0610000006854534
Sequence_36,randomly generated,0.0535000003874301,0.5353999733924866,0.1499000042676925,0.492900013923645,0.2504999935626983,0.1289999932050705,0.6251999735832214,0.2718999981880188,0.0096000004559755,0.0595000013709068
Sequence_37,randomly generated,0.0551999993622303,0.6751999855041504,0.5259000062942505,0.0776000022888183,0.1824000030755996,0.1743000000715255,0.2732000052928924,0.5217999815940857,0.0405000001192092,0.0076000001281499
Sequence_38,randomly generated,0.1969999969005584,0.5677000284194946,0.2949999868869781,0.1521999984979629,0.1608999967575073,0.2476000040769577,0.2370000034570694,0.5023999810218811,0.0141000002622604,0.0031999999191612
Sequence_39,randomly generated,0.1263000071048736,0.5383999943733215,0.1499000042676925,0.1280000060796737,0.095499999821186,0.1932999938726425,0.3601999878883362,0.5364000201225281,0.0712999999523162,0.0082000000402331
Sequence_40,randomly generated,0.1800000071525573,0.5321000218391418,0.1616999953985214,0.1965000033378601,0.1930000036954879,0.1986999958753585,0.4607999920845032,0.322299987077713,0.0421999990940094,0.006000000052154
Sequence_41,randomly generated,0.1026000007987022,0.6259999871253967,0.1321000009775161,0.1491000056266784,0.0635000020265579,0.0952000021934509,0.441100001335144,0.6340000033378601,0.0105999996885657,0.0062000001780688
